CONS_NO,FLAG,user_score,pred_interval_start,pred_interval_end,interval_confidence,att_m01,att_m02,att_m03,att_m04,att_m05,att_m06,att_m07,att_m08,att_m09,att_m10,att_m11,att_m12,att_m13,att_m14,att_m15,att_m16,att_m17,att_m18,att_m19,att_m20,att_m21,att_m22,att_m23,att_m24,att_m25,att_m26,att_m27,att_m28,att_m29,att_m30,att_m31,att_m32,att_m33,att_m34
A31833A980192BFD035EA90A89B5C6BC,0,0.15789482,10,16,0.09814529120922089,0.010233218,0.0029498795,0.018862978,0.022736426,0.013732763,0.013260803,0.01312363,0.030999828,0.003154737,0.037808403,0.10752727,0.09792654,0.10183709,0.10854532,0.080370136,0.090093754,0.100716926,0.044788994,0.009865057,0.003408269,0.03499347,0.033471543,0.012875675,0.0048073246,0.00068330794,0.00010211846,6.8222966e-05,0.0002651089,0.00023698686,0.00015088149,0.0002111245,0.00010305222,3.2640808e-05,5.6555018e-05
04026135DA15347F907FE93BD0C4CFEF,0,0.1130459,11,16,0.13046529764930406,0.0005925433,0.00015779943,0.0007315499,0.0078088865,0.011283764,0.0015982953,0.0007746547,0.00055401266,0.0007558573,0.0281524,0.07740083,0.10297108,0.16340086,0.11517556,0.11047784,0.16648991,0.12427653,0.062044475,0.0026447724,0.00017614664,0.00026710526,0.007484455,0.00920694,0.0024799993,0.0004480611,6.1170605e-05,0.00011707466,0.0002691567,0.0012758098,0.00046012318,0.0003182744,4.484762e-05,1.0202472e-05,8.9056404e-05
A0A7C4C9A414A13ACBBC9FC23AEC944E,0,0.07025397,11,16,0.1529302919904391,0.00055691,0.001304882,0.0017249486,0.0017861044,0.0112005165,0.000378406,1.8115776e-05,4.9630053e-05,1.258574e-05,0.0004318821,0.058284618,0.1780146,0.22737123,0.12326087,0.11418888,0.17476054,0.09998563,0.0033816188,0.0001381454,4.4695018e-05,0.00016525887,0.00043338246,0.00072065723,0.00014773535,3.546656e-05,0.0003198684,0.00024219252,0.0005984592,0.00016700999,0.00017813813,5.001983e-05,1.6987564e-05,1.3358957e-05,1.6615679e-05
1828DB7A0E2EB2B4FEB829FA57CA21E9,0,0.07774164,11,15,0.15620534718036652,0.0025459595,0.00057227386,0.00083685445,0.0025042219,0.0064217946,0.0138962995,0.041513443,0.012731662,0.009703646,0.011501412,0.022727074,0.16674237,0.17355837,0.16727471,0.15323214,0.12021914,0.013854834,0.0065298723,0.006310768,0.0070479424,0.016711269,0.014201903,0.011149582,0.006205047,0.002985132,0.00015595922,0.00046374433,8.5302185e-05,0.0002797722,0.0002598236,0.0012109493,0.003005522,0.0023123652,0.0012487952
DAB086CD3AE400A589B04AF1FEABC4E3,0,0.2351014,11,13,0.1531104569633802,0.0006895658,0.00034600624,0.0005003809,0.009167241,0.010501337,0.01884424,0.02829113,0.041478224,0.064401716,0.02762313,0.04753772,0.09548723,0.11525859,0.24858555,0.03556277,0.012478385,0.03651005,0.024718376,0.033054292,0.036812168,0.011122245,0.015865028,0.010171879,0.01848497,0.01999428,0.0015435107,0.001789367,0.0039017021,0.0035559689,0.006649919,0.005163853,0.0058532553,0.0044282232,0.003627735
8F0E6F79844E2369841758D64F813A02,0,0.12150397,10,16,0.1110069528222084,0.02038469,0.025287626,0.0029897925,0.0063857613,0.010748738,0.00319333,0.002452634,0.00022529988,0.0029749344,0.024803061,0.08548881,0.12250701,0.13337483,0.12018795,0.1349208,0.10180004,0.07876922,0.022441508,0.0046546035,0.0013214864,0.007165784,0.026999377,0.020972203,0.020105164,0.011132071,0.0009780927,0.00090863026,0.0010485749,0.0012698774,0.0025457044,0.00077821844,0.00033010833,0.0002647063,0.00058932754
674760AB99DEFE471F6A8AF05BA7EFC5,0,0.08373021,10,16,0.12784297232116973,8.0568374e-05,0.00018591211,0.0002832288,0.0003762192,0.00037507046,0.00020272512,5.372844e-05,0.00014495505,0.002566801,0.0271802,0.1002147,0.1377749,0.10605545,0.102767706,0.15185791,0.16025832,0.13597181,0.063293494,0.005833207,0.00024468504,8.7469154e-05,0.00060547626,0.00026369817,0.000119271346,6.52968e-05,0.0005147667,0.00023424486,0.0008862019,0.00043966633,4.2413776e-05,0.00034369613,0.00032355584,5.2573392e-05,0.00029998785
69477BF139B651FBE4E34E6B64937861,0,0.055316597,12,16,0.17080973237752914,5.0087456e-06,1.4600538e-05,4.1066716e-05,2.9856676e-05,7.107185e-05,3.1832562e-05,7.678417e-06,7.07569e-05,3.269994e-06,9.456237e-05,0.051297493,0.09399168,0.10520459,0.12763397,0.22934979,0.24031116,0.15154915,0.00011034405,7.950668e-06,5.4380826e-06,2.2612352e-05,2.4607798e-05,2.0992438e-05,8.3419045e-06,1.3581205e-05,5.6787817e-06,4.319139e-06,7.731573e-06,1.4620435e-05,3.560348e-05,3.9189104e-06,2.7061053e-06,1.7293904e-06,2.2603028e-06
7543B99EE65547CDD6D4359CA9E4B6FA,0,0.20101206,9,16,0.07924681063741446,0.013937162,0.014038312,0.008346489,0.004440771,0.0043464717,0.002205454,0.010804755,0.0056055705,0.0009773507,0.06067182,0.06811707,0.09428473,0.09836748,0.07305059,0.062992275,0.08825208,0.08823844,0.042057365,0.017641066,0.014839744,0.009894451,0.006634561,0.004390483,0.0028475812,0.004007158,0.0038600352,0.014766613,0.010935112,0.044517733,0.019145569,0.01568519,0.0074932687,0.052628435,0.029978858
5E12D204C1011CE8D28292A271A8FFD8,0,0.080905356,2,15,0.06530507030254284,5.2388074e-05,0.012428607,0.25853625,0.15728615,0.024959208,3.160543e-05,3.003364e-06,5.99882e-06,3.0523834e-06,0.00011575099,0.017464744,0.058006875,0.0800687,0.09943988,0.09420597,0.124143794,0.072866894,5.2680058e-05,5.5270043e-06,3.5743265e-06,1.112729e-05,3.6603407e-05,5.9114664e-05,6.3711756e-05,7.065453e-06,1.6611173e-05,4.383738e-05,1.1310477e-05,2.6370277e-05,6.3026055e-06,1.4288806e-06,1.3213701e-06,1.3594122e-06,3.3189237e-05
925C6293F71C8956122184799E1DF19C,0,0.05939482,10,16,0.14264435001782008,3.1448799e-06,1.5369559e-06,1.7147634e-06,2.0240684e-06,3.1414895e-06,0.00012342165,1.0085213e-05,1.3948195e-05,1.7680126e-05,2.6792653e-05,0.09816193,0.09550782,0.10855229,0.13380878,0.183678,0.21188614,0.16691549,0.00054782076,0.00068339455,7.0676306e-06,3.0407125e-06,3.862105e-06,5.466387e-06,7.0078227e-06,2.6850298e-06,1.3230663e-06,1.8839494e-06,1.9036697e-06,1.4066933e-06,1.2078498e-06,9.626149e-06,5.3123194e-06,2.5215054e-06,4.6768363e-07
C62EAD4288ADEA0B6FF0AEFB98D58A25,0,0.115304336,10,16,0.11314924274172102,1.1947364e-05,6.777482e-06,2.0305386e-05,0.0004166061,0.008950369,0.0107904645,0.04192564,0.022577131,0.0014929415,0.065525174,0.107002825,0.0931389,0.11280677,0.08588162,0.11136562,0.16376354,0.11808543,0.033444803,0.021332242,0.00036817777,0.00013424695,0.0003503494,0.00029539064,0.00017016593,3.386218e-05,3.1412368e-05,6.1118426e-06,3.6417634e-06,3.988728e-06,6.7193414e-06,8.867941e-06,4.3365068e-05,3.208593e-06,1.2975638e-06
0FBE3ECEC431B94D079581B7B19DF41D,0,0.3693441,11,14,0.05695118196308613,0.027878258,0.027407493,0.022499211,0.030254021,0.027224176,0.026206067,0.024713028,0.02925771,0.03799226,0.037113186,0.043230113,0.050168645,0.0628573,0.05237617,0.062402613,0.033329763,0.03263632,0.039749898,0.03270044,0.018991625,0.018358769,0.017410487,0.010598047,0.008322177,0.009571024,0.02569934,0.011305751,0.0032462094,0.02147623,0.03935959,0.03239263,0.024567917,0.024758125,0.033945404
9BBB3A64B868C16D17F67BCD23F0637E,0,0.46836498,5,26,0.03258246864954179,0.028551836,0.013784596,0.036914032,0.039893802,0.031556167,0.041893635,0.02484985,0.014817118,0.04006709,0.038824193,0.046681944,0.028143128,0.035069283,0.02529422,0.046832994,0.03408716,0.030587642,0.028018625,0.022836724,0.04330274,0.023286616,0.028382564,0.03032281,0.018240007,0.041256998,0.011310864,0.0627081,0.019578082,0.01745822,0.012474275,0.0108175995,0.01226204,0.031702716,0.028192371
47E6354C12B2587509DBC3EC12FAA32C,0,0.17548369,10,16,0.10124020278453827,0.0028990163,0.02777177,0.010180186,0.026572734,0.020991925,0.009622586,0.000782472,0.000868807,0.005011206,0.013770369,0.07594714,0.06584031,0.12528422,0.093411796,0.09195924,0.15002824,0.10621046,0.026451245,0.0035636632,0.00569513,0.0053838734,0.012732336,0.024286533,0.02030163,0.034026757,0.0019483605,0.0027838692,0.011847386,0.01803346,0.004313143,0.00060652365,0.00017601784,8.870667e-05,0.0006088141
DEF0D2E229B95C53A9610684E02904D8,0,0.23023266,13,21,0.07044078409671783,0.01755907,0.010362376,0.022928642,0.0054597305,0.027711682,0.028609755,0.025831673,0.015390927,0.012140792,0.011524396,0.015068114,0.026876364,0.037118454,0.061185613,0.062145516,0.06977856,0.078304745,0.08654092,0.08258417,0.072707385,0.06374018,0.05697996,0.043276384,0.020112805,0.0055258926,0.0034188856,0.0050815553,0.004457203,0.004509391,0.005519362,0.0077172094,0.0064529176,0.0021639068,0.0012154657
705F7CB0E8F77CBDC41CBAC761C967F3,0,0.10527268,11,15,0.1367753967642784,0.006706447,0.0055763517,0.013592443,0.0056606047,0.0077536274,0.0052204486,0.0040973914,0.0038301386,0.008900678,0.024520919,0.05167519,0.13384621,0.11156922,0.12728389,0.16259095,0.14858672,0.076563485,0.009288895,0.0005472881,0.0026344392,0.0013804797,0.0047643986,0.014110632,0.0058724396,0.006328037,0.0008835407,0.00040826172,0.0005114931,0.0010089177,0.0036435674,0.004944479,0.012447964,0.021120338,0.012130165
BDA323AB30A2178A2ED21D9566085264,1,0.91335034,6,33,0.03311980450026957,0.013553176,0.015448387,0.012472324,0.01672697,0.0075588427,0.00688571,0.2676526,0.214532,0.0165319,0.016628146,0.009355543,0.006467121,0.005799834,0.005319615,0.0063653477,0.005266035,0.0066293725,0.0074979183,0.025223305,0.012460957,0.009107754,0.007152587,0.006435226,0.00628309,0.007668481,0.0074181347,0.0071918755,0.021138249,0.0033073116,0.008512384,0.005302562,0.0069146645,0.002830421,0.22236209
61F21EBF1F9F7CB09D77C40EFDBA53AA,0,0.11993896,8,15,0.10003175958991051,0.0007266127,0.00062658393,0.000694363,0.0009255352,0.0018447746,0.001137616,0.0018526821,0.03420931,0.13588183,0.10705732,0.09186697,0.11030246,0.106988035,0.08125157,0.0830898,0.083816096,0.05563902,0.06326951,0.01636686,0.0017228439,0.0012719013,0.0008546306,0.0011820802,0.0005906505,0.00048959086,0.00031052795,0.00039824832,0.00053088483,0.0005686602,0.00061429886,0.0007109791,0.0021558274,0.0011033153,0.009948584
2F941E834FFFAC0023F8C76FBB6F26C2,0,0.081069574,11,16,0.14000371595223746,8.3511935e-05,0.00018144031,9.820648e-05,5.4962587e-05,0.00067042705,0.0056183394,0.0014950635,0.0003494908,9.831838e-05,0.004182315,0.056272466,0.12744178,0.1383544,0.1531338,0.14231122,0.15225022,0.12653089,0.06682832,0.007889157,0.0025307552,0.0016951463,0.0018254581,0.001447087,0.0021823768,9.1480484e-05,1.7472688e-05,1.5320857e-05,3.2553715e-05,0.005986497,4.9028047e-05,5.328813e-05,2.609518e-05,1.5729192e-05,0.00018742778
50B218F3D3F7A33B336CB44E409A2CC6,0,0.17176037,10,22,0.0642241150713884,0.0033135132,0.0033326629,0.008303953,0.020812327,0.036329955,0.009190582,0.0014284154,0.0023726632,0.002385179,0.012064561,0.081909016,0.09445109,0.08185312,0.10960709,0.07500916,0.08222579,0.08027819,0.03566216,0.0076064044,0.0061248927,0.050610736,0.04873643,0.08083941,0.04400419,0.0022086443,0.000975753,0.0012707748,0.0019892293,0.0021274304,0.0067971135,0.0023397733,0.0012194004,0.00080640736,0.0018140211
39C29D8ED02C56BFF272C6A68376D645,0,0.18949832,8,17,0.06899805404245854,0.0025117446,0.0017760969,0.0014406012,0.006359116,0.020967934,0.048863024,0.05839483,0.057865705,0.0683033,0.076642536,0.05725078,0.072016254,0.07831661,0.05350321,0.07251208,0.07797459,0.072818495,0.060642686,0.0391398,0.018761413,0.005012055,0.0019886373,0.00060241175,0.0005680905,0.00046788173,0.00032234602,0.0006720992,0.0072646337,0.008974232,0.0031998344,0.012598633,0.0060605565,0.0020603803,0.0041474896
B00ADE970AA8AAD7CD6F7347642FF9E0,0,0.16233432,10,16,0.08795759188277381,0.0010501394,0.0037879013,0.0047661993,0.003069717,0.005202777,0.0045760376,0.00021685696,8.400679e-05,7.0657574e-05,0.04110894,0.07470877,0.08139797,0.08793986,0.09212206,0.09846725,0.09754298,0.08352425,0.061841406,0.051055044,0.0490705,0.05021468,0.048028957,0.03669795,0.017173417,0.0030840188,7.813953e-05,0.00016317477,0.0004632359,0.00021492204,0.00023590458,0.001067584,0.00047835417,0.00010559868,0.0003907314
8DF5BAF2BA2A44360843DEF7E2766407,0,0.14250188,10,20,0.07151629358784041,0.0014094496,0.016485233,0.004237462,0.00033807036,0.007931229,0.00016684581,0.0038818,0.0007229676,0.0061000893,0.015285314,0.0993651,0.12729675,0.12658726,0.09650629,0.07732141,0.061281726,0.024763394,0.0075749704,0.0019011872,0.080457635,0.08362351,0.054211285,0.06645291,0.029436003,0.002071093,8.549408e-05,8.885345e-06,1.3986119e-05,5.2329164e-05,6.376557e-05,0.0018320446,0.0006011733,2.1545204e-05,0.0019117214
E6005006DA83AB242C2375976FCB5840,0,0.31325865,3,16,0.04136774482737694,0.019591698,0.03686642,0.041592173,0.048502527,0.036244094,0.017992353,0.0032109348,0.008633575,0.014310432,0.05581324,0.062517874,0.06858706,0.06435465,0.056110553,0.043415,0.050046805,0.04940933,0.009812082,0.012755186,0.024043018,0.027532982,0.029859902,0.03670381,0.0330661,0.01952469,0.018534198,0.015759045,0.014906825,0.017129783,0.014422885,0.010435263,0.02005281,0.011123693,0.007139023
9E7812EA087E01F6C1DF23896EED9E4E,0,0.9755804,31,33,0.2737727180744211,0.0035339075,0.004300779,0.002638186,0.0027529069,0.003716809,0.0030710106,0.0066915294,0.0037099104,0.0031339468,0.006863044,0.007340861,0.0061275205,0.011305943,0.0055118585,0.008248052,0.0075050755,0.006612618,0.007096019,0.0067486246,0.0058392426,0.0051454375,0.0051867953,0.005249825,0.006405787,0.00424822,0.004595112,0.011512337,0.009593166,0.0046502426,0.0037653497,0.005581712,0.5425334,0.011059885,0.26772487
90B51FD852690686A3F917B40AD9E035,0,0.3456521,10,17,0.047328230924904346,0.030999374,0.038231503,0.032207225,0.03861331,0.026120095,0.025163183,0.031746786,0.034703434,0.027822077,0.033821475,0.046239045,0.0417681,0.03787887,0.033638306,0.049408976,0.055192072,0.07004375,0.044456728,0.024358176,0.014124541,0.041780006,0.035562057,0.030801594,0.021577114,0.012812033,0.0047257883,0.015543145,0.014383181,0.018796062,0.022834726,0.015982822,0.0047727907,0.004416849,0.01947481
5B9DFDF08C6F24312034A744F69FAC5B,0,0.17178343,17,22,0.11334004004796346,0.0038594322,0.004806785,0.0064840037,0.008271608,0.006816762,0.0011520408,0.0004075223,0.0034382502,0.0032493812,0.008251574,0.02690109,0.024352616,0.024940507,0.033249293,0.023164831,0.025443247,0.04756904,0.11143979,0.10771674,0.11854726,0.12163968,0.11947714,0.10121964,0.043239336,0.0043102475,0.0016192696,0.0011174511,0.0014735473,0.0038100362,0.0025986338,0.0016989054,0.0052765203,0.00084631203,0.0016115068
CAD311E3EFF7591BEBA06AA0C90CDED7,0,0.08907074,10,16,0.11988110308136259,0.00020330958,2.8459332e-05,0.00016369922,0.00017769891,0.0003478471,0.0011259969,6.6682296e-05,0.00013418778,0.00039853394,0.07128633,0.11015121,0.11231716,0.11393557,0.09789375,0.1116067,0.16041754,0.13284579,0.0770142,0.003262692,0.00014963649,0.00031664196,0.0016789238,0.0016485417,0.00036007958,0.0006089602,1.27701e-05,3.7501137e-05,1.7570765e-05,4.5848512e-05,0.00020556385,0.0015130821,1.1215097e-05,6.4532182e-06,9.837515e-06
8EB52AC22CC36C9A072377CF4A7C3DFD,0,0.24648812,11,20,0.06327148200944066,0.019211955,0.012426131,0.008414477,0.005701018,0.0074592517,0.0055342442,0.0032285147,0.0042389124,0.0033315641,0.010987664,0.03548864,0.06769245,0.08152119,0.08601186,0.091533706,0.087976836,0.056038875,0.022839475,0.013949473,0.037820004,0.08733095,0.04574305,0.026155045,0.037703972,0.019719606,0.014686182,0.013237479,0.008962385,0.013091973,0.021402674,0.015307491,0.012258372,0.011503854,0.011490779
5B11D85FCB7D758961D5C365E8F4611F,0,0.42717013,14,32,0.030856192553121792,0.027897893,0.017932912,0.025961649,0.01626967,0.02704925,0.01366324,0.014322023,0.038393036,0.019102113,0.033200625,0.03782964,0.041693054,0.042870943,0.043203216,0.044752363,0.045637842,0.044411916,0.041327138,0.038955353,0.035966743,0.034525156,0.03332628,0.027434368,0.017619753,0.009844974,0.013350648,0.02497105,0.013071474,0.015425521,0.01334598,0.010658486,0.06595551,0.055687103,0.014343088
B53A5E9972289BCB6C08E3C0BDA03352,0,0.1316673,11,16,0.11824312557776769,0.0033184376,0.00831633,0.020399906,0.035722654,0.02161125,0.037216548,0.0072095897,0.026165005,0.011495818,0.010100177,0.05483352,0.11230801,0.11737036,0.10754912,0.14558697,0.12991416,0.09673013,0.021377359,0.010365925,0.0028625578,0.007448296,0.0059526362,0.0041809995,0.0006900686,0.00012255694,0.00010687236,0.00016437675,0.00014217722,0.00040824618,8.777321e-05,0.00010544418,0.00012430875,5.7175694e-06,6.72122e-06
DCCF082D8E87C6366CD8CC3BA7F547B8,0,0.05091321,11,16,0.16419808566570282,1.1349944e-05,4.27301e-06,1.3414556e-05,7.656867e-06,3.618761e-05,4.1014806e-05,4.0628387e-05,3.716148e-05,4.2065723e-05,1.9222409e-05,0.013303667,0.094640866,0.15920405,0.20210332,0.20420863,0.17959009,0.14544156,0.00066727493,1.5481904e-05,9.688097e-06,1.6194768e-05,9.898129e-05,0.00018698399,3.0010568e-05,0.00012760433,4.0889536e-06,3.5828652e-05,7.7265e-06,7.800888e-06,3.556294e-06,2.1866284e-05,4.61941e-06,1.3756358e-05,3.3384497e-06
D8278EDA3C18453102DF0CAAEFE2CD14,0,0.16886218,9,17,0.08673153527908856,0.00014351372,0.00019672334,0.00025577392,0.0044469433,0.017655434,0.025589142,0.0056188833,0.014835261,0.028523881,0.11012288,0.1052511,0.083898276,0.058374032,0.06119432,0.073827974,0.10486488,0.10378723,0.07926312,0.030643487,0.005380767,0.045149107,0.0247378,0.009992215,0.00032845605,0.00027833867,5.5841974e-05,0.00013714381,7.0328504e-05,0.00084194436,0.001511917,0.0029453523,1.8808789e-05,4.102734e-06,5.501026e-05
3BABBB9E1AFB3DAB317F32FE4C6C41F7,0,0.33839434,13,22,0.05545662082731724,0.017589796,0.013649463,0.015145987,0.019538892,0.02819112,0.017464532,0.018495172,0.014594167,0.017125525,0.024371022,0.019855581,0.025358822,0.02954638,0.07182341,0.055858076,0.044372782,0.052246127,0.05744532,0.060412876,0.056507614,0.05394301,0.053944185,0.048012808,0.030604186,0.025790034,0.014766214,0.0054738945,0.0056430926,0.010150382,0.012092939,0.01718711,0.018159248,0.023411395,0.021228824
BD13B79DA28C093783212BCBF3F380ED,1,0.59686303,18,33,0.03914112038910389,0.021771736,0.01994394,0.019026399,0.018046713,0.015872337,0.020212583,0.023488225,0.02053862,0.016920904,0.021701114,0.01956295,0.021484626,0.021296456,0.028850757,0.02387439,0.019025128,0.0178597,0.024265494,0.073368475,0.032552216,0.02143171,0.022348892,0.043950517,0.0234147,0.013009315,0.07248594,0.03403889,0.029701876,0.047522184,0.012612607,0.01659757,0.09286813,0.025568571,0.06478634
2D1C03E299B4AD004EF763B6FC6394E1,1,0.6520028,19,32,0.04404916501204882,0.017953666,0.011815569,0.010810903,0.0281556,0.03199997,0.017978838,0.0097396895,0.04104607,0.029349476,0.022972228,0.013687442,0.009900733,0.01350816,0.01103019,0.013591685,0.01242807,0.012319681,0.019125165,0.043832883,0.11090083,0.024613142,0.053222843,0.027166048,0.08655305,0.10496233,0.021813387,0.016341684,0.019574273,0.016208693,0.014555543,0.020723725,0.038584705,0.06146806,0.012065721
41340AA0BFE77672AEB94027C07FE0A5,1,0.3855578,15,19,0.04582715407013893,0.021145916,0.016844623,0.014055794,0.017267654,0.02216248,0.025037086,0.026750926,0.032989014,0.026170699,0.034334317,0.040359557,0.03868926,0.03641766,0.033776853,0.03600211,0.050285827,0.04988432,0.040477306,0.03780984,0.050678477,0.03570989,0.035400618,0.029019115,0.03264698,0.036318146,0.018485308,0.03880718,0.012886739,0.010826952,0.014595243,0.015228622,0.020032553,0.017937567,0.030965334
101E3B11F336EAC845AC21E1CCE43D4D,1,0.7846742,31,31,0.3068873882293701,0.016610391,0.01240681,0.012012258,0.01845141,0.024950583,0.0185899,0.015113191,0.0122146765,0.010103211,0.012374118,0.018596463,0.025438594,0.0275786,0.024924403,0.019736415,0.016794428,0.01660302,0.017554684,0.018254863,0.017520268,0.017237123,0.016724968,0.015088558,0.012581505,0.045532126,0.037784997,0.0117289135,0.011642257,0.00794199,0.008989225,0.052128553,0.3068874,0.051912013,0.047992148
A81DFAD50EB9F53D7BA8560624C090B1,1,0.97621846,32,33,0.3928629979491234,0.0031058213,0.00331616,0.0029836039,0.0026301325,0.0044891015,0.002083184,0.0020252585,0.0024350767,0.003848048,0.003504192,0.0027259188,0.0019531695,0.0019379006,0.0016634318,0.0020541954,0.0024303088,0.0028456268,0.002717851,0.0024951678,0.01684931,0.059534788,0.0057077417,0.0035658304,0.0016073346,0.0022251366,0.004090688,0.0052978043,0.0076943636,0.01674462,0.0024275722,0.003220513,0.034064263,0.6205382,0.16518782
F4DA1633D1125356C4E0C8BD6868A9C1,0,0.18535088,12,19,0.0800698515959084,0.012276732,0.020671759,0.008810909,0.015440313,0.021123154,0.022201119,0.011865566,0.010146875,0.016878115,0.035119284,0.05257261,0.056804422,0.062359203,0.05487053,0.06462888,0.074330024,0.08246654,0.1139436,0.09908078,0.08887926,0.023946522,0.009323203,0.004510538,0.0054205284,0.0028527281,0.0018511316,0.0029964354,0.0033402725,0.004404162,0.0033918493,0.0032309103,0.0023282042,0.002370121,0.005563743
3000164D5C7891D7E052B44276BDBE12,0,0.45366585,11,32,0.03299876774491912,0.018531676,0.027993549,0.012656128,0.032094747,0.01638029,0.017192861,0.013263515,0.009214793,0.0366717,0.044197388,0.027744398,0.0628967,0.08135312,0.03905407,0.029959107,0.032265037,0.03664867,0.04231563,0.0435613,0.041390575,0.037277147,0.031424023,0.026043868,0.024764515,0.024087645,0.04610593,0.020120509,0.010075743,0.015528756,0.0076839947,0.007849601,0.016613277,0.04895368,0.018086122
6C8733984D5A00E80246D054CA3E32B0,0,0.34769806,9,16,0.05759437521919608,0.015894057,0.0140334545,0.013985886,0.045082133,0.019496012,0.02645488,0.020211084,0.03701784,0.040391613,0.054175097,0.11955854,0.046864666,0.054727975,0.038023077,0.04678324,0.04606202,0.054560386,0.040896133,0.04035807,0.026669972,0.018391082,0.023361322,0.026783798,0.023507657,0.020821817,0.01071352,0.008181366,0.0062650614,0.0071806307,0.009840645,0.010057815,0.013311313,0.010730921,0.009606937
8FE0BBB1C8973E85F6E277041B708A8B,0,0.082573354,11,16,0.1375924696524938,0.00027693054,0.001377185,0.0009904235,0.0030829597,0.0040267915,0.021118829,0.00037211878,0.00029833292,0.0002871681,0.008565031,0.07129204,0.16607322,0.16829124,0.1633463,0.13368748,0.09723778,0.09691879,0.036661383,0.0013171962,0.0016417131,0.0015842272,0.00375237,0.0023500526,0.008077486,0.00081512716,0.00068481866,0.0002637624,0.00085117115,0.0016377786,0.00069069024,0.0016694193,0.00025148972,0.00015915443,0.00034956523
EBBFAC3D372BAC6486C2ABA6FFEDF9F6,0,0.349524,2,6,0.06688604950904846,0.014235628,0.018657384,0.08730457,0.060287353,0.05891495,0.06141115,0.06651223,0.010258486,0.0038487695,0.008597456,0.012590057,0.023225829,0.0241046,0.017065646,0.015482221,0.014598001,0.012385642,0.022063775,0.011306024,0.035303038,0.040874988,0.033947613,0.036349118,0.03790054,0.03549214,0.030164922,0.025308656,0.02363711,0.025477208,0.027885482,0.027993834,0.025636517,0.024638249,0.026540846
3B92DDE5371AB64C89ECD48F64766DB7,0,0.13158904,11,16,0.12408622726798058,0.0030333227,0.0047774483,0.0043094945,0.009881286,0.022193983,0.005496535,0.00058169046,0.00083707523,0.0019039321,0.008893018,0.05189599,0.12231214,0.15909626,0.106138475,0.11817557,0.11631191,0.12248301,0.06597582,0.0049032816,0.0012840382,0.0027382039,0.00356297,0.012081413,0.007675353,0.0012947256,0.005373302,0.008846682,0.0012889156,0.017383795,0.0034372623,0.0025687683,0.0010112439,0.00057278253,0.0016803
0FC79C2CE354567C35D45E5CC91FC7EB,0,0.26623297,4,11,0.05078746750950813,0.012829525,0.0078763785,0.0053018657,0.0117667075,0.059822988,0.058510613,0.048852213,0.043280475,0.042494155,0.04694289,0.053454723,0.052941684,0.04917642,0.043123186,0.041757632,0.041880853,0.0470949,0.049931575,0.04926634,0.04597517,0.04344422,0.042451795,0.03784553,0.02593984,0.00649362,0.0036869256,0.0007523281,0.0029231303,0.0067538423,0.0030635851,0.0060816742,0.006125447,0.0009953316,0.0011624482
14A40AFEF514F9119DF5E366A05DB1D9,0,0.08360634,11,31,0.044768253958387676,2.4635045e-05,1.912496e-05,1.3199488e-05,1.4577434e-05,1.677118e-05,3.1244304e-05,5.0337847e-05,0.00013054104,9.6467586e-05,0.00018948741,0.00089327886,0.15855914,0.19456154,0.16396862,0.13784039,0.0033413633,0.0003430575,0.00014840365,3.7612423e-05,2.9995417e-05,1.8006995e-05,1.0538635e-05,9.9784065e-06,1.0505801e-05,1.1568676e-05,0.00590926,0.030924063,0.045145757,0.03319592,0.03844085,0.04501751,0.08260924,0.02755915,0.03082788
47C845DF7836906F9715CEFA3505472E,0,0.07421552,10,16,0.13757652363606862,0.00083142414,0.00032174282,0.0038950965,0.0027621074,0.0010971744,0.0013719284,1.5732447e-05,2.4207673e-05,3.3778495e-05,0.0042071394,0.101235494,0.1901197,0.17198205,0.17696448,0.12741123,0.10553246,0.089790255,0.009120258,6.403598e-05,0.0001392698,0.0005378075,0.004477326,0.0025476858,0.0025260735,0.00021896158,0.0006542954,0.00025122246,0.0002340943,0.00012970855,0.0006057612,3.6241247e-05,4.5554654e-05,1.27956955e-05,0.00080294954
AFDE27448A4D4A7420C075E7F14745D8,0,0.11564437,5,17,0.07167758638052664,0.00065038766,2.6965106e-05,0.00015801111,9.951548e-05,0.064688526,0.08272432,0.06578568,0.0005549633,0.00019085417,0.012854214,0.059424065,0.09068195,0.114708535,0.09243866,0.10043442,0.11107926,0.11805861,0.08287309,0.00013507297,8.1734e-05,0.000109119625,0.00041947875,0.00042384057,0.00013240307,0.00013119687,0.00012870425,9.49127e-05,0.00010760491,0.0003774389,0.00015729696,9.3608e-05,6.686112e-05,3.3127028e-05,7.55048e-05
A936DDE2E51D04D37842C5730A657BC6,0,0.23649646,10,16,0.06898701403822217,0.0028281107,0.0029016593,0.011008309,0.016598761,0.031919844,0.023421692,0.026361834,0.027058506,0.03496384,0.03835245,0.07234985,0.10569032,0.07913695,0.05153341,0.051852047,0.056387387,0.06595913,0.03212126,0.0056908713,0.00875441,0.019823514,0.037308365,0.048107438,0.028408686,0.01685312,0.0032357632,0.0075920788,0.004999342,0.004524701,0.016920844,0.030524554,0.016559154,0.013136452,0.007115384
