CONS_NO,g3_score,g3_label,FLAG,user_score,pred_interval_start,pred_interval_end,interval_confidence
48A633DDB952476C8679946B0C17A14E,17601.51953125,1,1,0.4376514,13,21,0.0518161985609266
AEA63AAEB9F4EF6E80435F39B9163E99,3370.228271484375,0,0,0.38938764,1,17,0.041538126876249
A218FE88968FF1195ED19E2C39B2DA7F,15507.892578125,0,0,0.28790408,11,16,0.0747248046100139
B64D6F278826B7FBA5F58707465A74F4,33240.140625,0,0,0.20873028,12,18,0.0837759513940129
982CF41764B75CDEDF55F70B033B1259,7252.42236328125,0,0,0.12434111,11,17,0.1153426830257688
7721CA6C3AE23E5402F878B02503BC8B,8680.3701171875,1,1,0.079889596,11,17,0.1347669064998626
D5D419A68B484C7F8F5296D682FE6835,6144.1083984375,0,0,0.11079519,11,17,0.1153595681701387
7D9658248AEDEE805424B86986351642,14316.4794921875,0,0,0.06964658,12,17,0.1525070667266845
6D031C2A136B9735D9B7CBBB9407C64D,39381.11328125,0,0,0.6986363,19,33,0.0440454355751474
28D954ACE82B71F0B1ADF3884AD5FD76,40691.9609375,0,0,0.95408344,23,23,0.6167489290237427
F99158BBA8E48ACEEE17831434E59D87,13734.4326171875,0,0,0.08377019,11,17,0.1328015072005135
A10788EB74A64527952D215AB5A117AA,15763.986328125,0,0,0.08873423,11,17,0.1246500792247908
78E563F217D0FF2E718F062575FBBBB9,24949.13671875,0,0,0.1044065,11,17,0.1215446303997721
3E29548184D6B71A9373D02E77B95A3B,29937.634765625,0,0,0.32965204,2,17,0.0456406479352153
2BBF95944F0E89752436EC335613BB30,19704.78515625,0,0,0.17509158,11,19,0.0800100130339463
B6ED64911C1C66672F67BCCC78412ED6,22920.14453125,0,0,0.12791929,11,17,0.1113625967076846
A17576FB67DBC4A605A2E9242D194383,28356.546875,0,0,0.22702408,11,17,0.0770379991403647
94A2835FF87C36B6F211AEEEFDA4D638,3608.154052734375,0,0,0.066877685,11,17,0.1381129611815725
F56A7498FC1B562F8E97B9D8CC7E5474,31309.97265625,0,0,0.11022943,12,16,0.135455647110939
68259FF7EF5BE38AE38C25FD134E41B3,16330.9296875,0,0,0.18516846,10,17,0.0872646970674395
CD1E38A944E30631C39C5BD0AC49035F,40764.83984375,0,0,0.93821895,20,32,0.0614618773643787
82275E626251245C2559E5E64DF703C5,23747.283203125,1,1,0.080438904,11,17,0.1327451499445097
65EF8335DA43A57FDA3E3AB9F4FBCDE1,8450.205078125,0,0,0.14495048,11,17,0.1105036905833653
48F8687E5636576FEB53EDD8B2ECD4A5,9719.041015625,0,0,0.07926233,11,17,0.1273711589830262
2C6539897F88648515470832091EB462,11441.099609375,0,0,0.0870531,12,17,0.1348030132551988
C4A01D0685C841B3A7389BF3DD1063FF,2561.270263671875,0,0,0.08009054,11,16,0.1402434222400188
B0B4CB327F83A362F5515223BA49DD35,13381.083984375,0,0,0.1251724,11,17,0.1185478536146027
1F75A569846369367DB3A558DF08A3D2,20899.091796875,0,0,0.3484461,9,16,0.086243468336761
B064696B221C1FBAA1580FB9DBB9217C,5007.96240234375,0,0,0.07945551,11,17,0.1307991572788783
8B12E43EADCA84ADCB3F22D1DD103A14,41952.77734375,1,1,0.9080413,29,33,0.1545321512036025
344B4487BD5CB98ABAAD3C0135C42CA3,7633.2783203125,0,0,0.07856771,11,17,0.1342855574829237
07CDE44519151D879831EB52E48DF097,14967.4140625,0,0,0.2457173,11,17,0.0759714283049106
60C2F89B77BE63A6397570554E04F4D1,24036.181640625,0,0,0.1709256,11,17,0.0911912832941327
95CAE02866BC51060F6E44ACC632D823,6248.05615234375,0,0,0.06675392,11,17,0.141678077833993
FBC9BD46AA761326A117A48982E3C8CC,2949.3193359375,0,0,0.08055466,11,17,0.1329442954489163
940E12B1A616848A83E5A10BC84B551D,3458.445068359375,0,0,0.111900985,12,17,0.1193690970540046
2C9363165A024EC376886610BA0F50A1,30537.408203125,0,0,0.3276433,13,33,0.0360206543867077
42A9DAD94A704A2F24CE68DB7801E0A7,14360.025390625,0,0,0.17840219,11,17,0.0948786416224071
5E881E88E9776AD05BB128D6251AC19C,39887.6484375,0,0,0.95556533,33,33,0.5553146004676819
78AE095B706F81B373A1547B5EB6F9B6,30118.47265625,0,0,0.5406824,12,29,0.041204966035568
B8B663FB7C7F0ED769741B7EE489165A,8209.7001953125,0,0,0.12560281,11,17,0.1109139291303498
7240DA9CE3DB26CE755531B48ECE4B6C,39065.42578125,1,1,0.9613875,26,33,0.1097162903170101
DB47F3BFAE1C8CFDAF394843E313B9A4,16838.015625,0,0,0.16101786,11,17,0.0975924006530216
1E1B2BD8B68B744CBA471535608067E3,4620.9443359375,0,0,0.070691206,11,17,0.134639993842159
4AF3EA9CA3A3D74A816FC655C8AA1D80,15485.1650390625,0,0,0.1760142,11,17,0.0916460539613451
087C3A422F8B503F64AF4BC71C85E549,6069.39306640625,0,0,0.12332602,11,22,0.0741944336832602
023EC8AF56E682CF87EFF2A4E92EEE7C,20543.97265625,0,0,0.24148537,10,17,0.0763986078090965
0B21E518B1780DB75CADB79C93AF42AE,14685.40625,0,0,0.1170999,10,16,0.1197746438639504
A3869AF2F616AF428A0301ACF4041F61,16435.703125,0,0,0.19562852,12,22,0.0698853341693228
1BBF399D6A8C5F19C3C6079BE85EF239,4459.12158203125,0,0,0.059132844,11,14,0.1828052923083305
047F0D4E7A116A8ED3BF5FA835054EC0,7764.18505859375,0,0,0.09052739,11,17,0.1257087662816047
F0C68D7DB6AD44F8E774C022A895C15C,38800.609375,0,0,0.86288,8,33,0.0352414668304845
7E8E92C5C9CEB90317A67B222E12D0DC,5824.51953125,0,0,0.19211586,11,17,0.0886946554694857
D0241314CBE16A1D971D7ED8705FF20A,16876.353515625,0,0,0.22865301,12,17,0.0832155582805474
7C7CCFD2E14F5220DC62B15D26F611A8,39482.12890625,0,0,0.9544776,32,33,0.354648545384407
F8E4877DD51A667301D86050C668DE25,21522.880859375,0,0,0.3267933,10,16,0.0546834543347358
F181F3972E79FF2EF87DE0FE13C63F9D,15447.658203125,0,0,0.094813995,12,17,0.1321942793826262
4F97C30CFED8CD62B1379E03AC263849,19945.431640625,0,0,0.4310908,1,26,0.0321954062315993
E5ED971C0F9A8E71616E2F83BA6625FC,13131.291015625,0,0,0.20762956,2,16,0.061670962596933
ABCA23AA4396E87F2935146C39FC3DE8,26152.54296875,0,0,0.3539005,10,17,0.064272737596184
C9A2F6AABC546F08472C7B5891E9D4B0,32863.83984375,0,0,0.18736896,13,17,0.1020064800977706
BE87E319458BD2F5F6BC2B1CD77C54BA,8483.7099609375,0,0,0.11238453,11,17,0.1170642716544015
949B24DF86D15897D84F1BA369039904,41778.83203125,1,1,0.9632691,32,33,0.4255987703800201
8E718EBCAD0E9B991B3C7771D5EE8C20,18640.576171875,0,0,0.20956884,12,16,0.0948351874947548
F870EF41EFE172DEE52E30E713FF90A3,20957.77734375,0,0,0.13734256,11,17,0.1042975400175367
E9F6B010A01468C3E75F9E819D5EDEE9,5792.1982421875,0,0,0.06757361,12,17,0.1528911516070366
A4A34BD8722479B75D77ABA2594118C4,25479.3203125,0,0,0.4126184,14,32,0.0375377327007682
242FBEACD4070E90DC5B4CADB1C1F771,8526.205078125,0,0,0.09405655,11,17,0.1254590238843645
5C8AECC034037C2918074E98EFD2600A,17319.501953125,0,0,0.32547942,13,23,0.051752033220096
C170D9986918E284CA35E2E86FC80847,4785.9052734375,0,0,0.08913206,11,17,0.126092039580856
BC228BC678B400244AEAEFA520A33B7C,21296.03125,0,0,0.1252373,11,17,0.1082748536552701
21233356ECDCC4F701C4C7FD39209E4F,24354.84375,0,0,0.19900197,13,23,0.0674371326511556
0BA7DF377228F8C9B289911F57B810F1,10202.6416015625,0,0,0.080472276,11,17,0.1310002048100744
995329F10DD5CEC11B0F4053C5364898,25622.140625,0,0,0.15380633,10,17,0.0936012184247374
E5D8A9C71DE4E32CA4E61D9E39725FF5,19399.5703125,0,0,0.10111365,11,17,0.1224001113857541
54E6DEE238EE9208A84D0A8A0DBC94D7,31558.123046875,0,0,0.8581481,9,25,0.0357086459065184
7D513B9F25B8846A74B92A24CCDAA8CE,31965.263671875,0,0,0.4007472,9,17,0.0470976792275905
36B5F0D924B18C031CCF472A2DE46B1B,15078.2529296875,0,0,0.23706225,11,17,0.0772645042410918
E4E3FAECC7DCD210D79B650699A6E277,29982.11328125,0,0,0.2872033,10,16,0.062328745744058
ABA38698644719FE9BEE02E176565826,9559.2119140625,0,0,0.09684213,11,17,0.1239512488245964
FCACCB009AD4B853A01DF1BA117ED8DC,5751.3955078125,0,0,0.09387291,11,16,0.1329152484734853
DA47099B595113E6E26BE3A52D80C8F2,12369.234375,0,0,0.45325834,13,32,0.0343230539001524
4F5D701A954D89E3E35A264004E97F1C,5073.8515625,0,0,0.12440841,11,17,0.124235736472266
A3ECC3B7FC367EC1C6614845E974F3C1,39248.09375,1,1,0.85707825,4,33,0.0320543051542093
157D59EF047B5A710C8AC566B0A1EA5C,30785.279296875,0,0,0.5766862,0,24,0.0317239858955144
EB635FA3FDB25D81A0037745E5C439EC,13395.8515625,0,0,0.16009371,12,17,0.1055008421341578
914AF26FCF10B6A2C8B983F2F629311B,19571.783203125,0,0,0.11977768,11,18,0.1073226174339652
771416C50701F2A281C361037F75E098,42144.30859375,1,1,0.9903134,25,25,0.8560202121734619
F34AA19B04136820109B73CF4C063875,42210.21875,1,1,0.8748108,0,6,0.1101582734180348
203C3454CE56B37975D49E4735FC9010,7413.642578125,0,0,0.086820126,12,17,0.1421667548517386
91140E48F77158C16BFCA5CD70020385,19984.244140625,0,0,0.18641283,13,17,0.1126876056194305
E319FB341E76486867A71D20CA5AE750,16727.185546875,0,0,0.28292027,12,19,0.0632067127153277
95BBA970EA409FC384B4DB4D3F0E3593,20290.99609375,0,0,0.3393616,12,17,0.0504786216964324
A541FB341185747A6040E08BADDFEB21,41143.453125,1,1,0.9221253,24,24,0.5401220321655273
A5FEDFC2231830B43D526B600AD95553,10519.3837890625,0,0,0.19471282,11,17,0.0908623688987323
F8B19C37A33FA0CE4A6DCE9A521356D0,31355.37890625,0,0,0.4970128,3,7,0.0833751589059829
9FCD93A6876D1BFA54CE7BDA1204F022,4526.30712890625,0,0,0.06352043,12,16,0.1723367154598236
110DAFD4229BC6D7253180360E269D2B,23198.28515625,0,0,0.35981983,11,18,0.0522388163954019
1D399720B6AD9A6828DDA3AFEA16A771,33504.73828125,0,0,0.62303376,20,33,0.0455961341836622
22F012F22A2CBD84C081A614F8EEB47B,8731.861328125,0,0,0.098229244,11,17,0.114511118669595
1BDDCAAB62A4D9D0462B8FA43AA2B712,20399.328125,0,0,0.23811133,11,17,0.0780095245156969
2674965C790F129EFE0621536E213C3A,20816.123046875,0,0,0.103093624,11,17,0.1191926343100411
2A2ADE5D6A482C2274F8D9FB1B8D60CE,19277.771484375,0,0,0.20823076,11,17,0.0839766684387411
7077B70BBBC96B6002E7056A48127D26,5212.93359375,0,0,0.10423667,11,17,0.1231673977204731
6D894CB4725F6E2E43428A23DC604DEC,16277.564453125,0,0,0.17239457,12,16,0.1085282489657402
F9A7E10C5CDA7F92F4C77A572ACB1093,2486.0869140625,0,0,0.07169806,12,17,0.1457770727574825
A2810AFBB3F3FD9F8A134DE312251C62,35326.0703125,0,0,0.44167268,1,16,0.0456508927745744
A1812A277D46E738721992954CD95612,29755.865234375,0,0,0.18770096,11,18,0.085543883498758
B52188A4B708F178316B8239AC6E90AC,20288.28125,1,1,0.24979974,12,15,0.0838780356571078
F1EB4824B6866935A0B09DF337CAE009,41825.2109375,0,0,0.95074755,32,32,0.7103663086891174
16387B4A0D6A342252178F8AA4338A70,30882.98828125,0,0,0.2724071,3,19,0.0462677253081518
7B0EFD754ECC7227A5DD3DAD5F7AE681,17882.787109375,0,0,0.23712425,12,17,0.0765496169527371
B1348B2A446F9EAB1569D822EDA38EEC,17706.958984375,0,0,0.18156618,11,18,0.0857233116403222
3EE4D19989D8161B881BA06DCA8E80E4,36542.22265625,0,0,0.39956367,15,27,0.039791419600638
578663664A553BCAFC83565DD87D786A,9436.5244140625,0,0,0.20382671,11,19,0.0753472083144717
837B69688FD3EFCEDDFD8681FD0E490E,31661.361328125,1,1,0.32528293,11,16,0.0757727734744548
F32B62C7B8789BFC8D8A695FE949D04D,39884.9453125,0,0,0.940864,32,33,0.3514413833618164
C883D1887CB97CABC875DED6FAADCB6E,9813.005859375,0,0,0.19553103,12,17,0.0879218491415182
E4EBBBC36D62098AC2BD02F45A72BF8E,33871.12890625,0,0,0.9168606,32,32,0.5139088034629822
686B704B0D6D3E0DE32AC3C63550A831,40865.89453125,1,1,0.9173453,24,32,0.0805376894616832
9479D73250852986DA8B88EC67CF3FFA,13139.099609375,0,0,0.22449759,11,17,0.0862908863595553
096F82B1ACCE02459B0AB8ECE944AA99,16343.240234375,0,0,0.12314773,11,17,0.1083763891032763
98AC88783F8B77AC505AC1132CA7D7A1,14637.14453125,0,0,0.085124455,11,17,0.1301878499133246
ED0C982D5FC5EAD2836F985DA8E8505A,8256.294921875,0,0,0.07618285,12,17,0.1459748968482017
4F4DF5DE0DF7376ED5BF1E0D05878329,5208.521484375,0,0,0.1686539,11,16,0.1087414311865965
539F6CAD51BB51BC285F0F07B62BA4D0,27600.40625,1,1,0.51659113,9,33,0.0309856865182518
EFA47394C7F7D6C09DD44D91C7A58747,9650.583984375,0,0,0.44854736,1,32,0.029042453985312
04079EEF58CB4F0F6C0C97E22467534B,26615.35546875,0,0,0.3725584,9,17,0.0590466000139713
257CEE8EC150E83EE099124350B53E96,16429.498046875,0,0,0.35944062,12,32,0.0355749419402508
CA14D7E1ACC3FD1D9DD7A7AFF6D03F07,13156.0888671875,0,0,0.38300675,13,33,0.0331214739985409
798648181077E5B294957A2AFC1AFC8A,41456.37890625,1,1,0.8697442,2,7,0.1189565630629658
40C4BB2716B4495FEB06547C4D596B95,10488.08203125,0,0,0.32618552,3,16,0.0514092127393399
5AD8A671D110FA4D3D95006F0D078DB7,3496.529296875,0,0,0.20394519,12,17,0.0879263083140055
280A2BEE1F47DBA3A1ECE7DBB4FA91AB,25803.130859375,0,0,0.17048973,12,17,0.0914932998518149
4D703D250842FCF3FD353366F4CE607D,8170.3017578125,0,0,0.23279728,11,18,0.0771314380690455
0E071AD4F8F56BF666B1DF020D51B1B4,15228.9248046875,0,0,0.06719518,12,17,0.155456485847632
DDDA7F091AB7692D083C8AD2EF616C9D,39988.66796875,1,1,0.77220917,7,33,0.0353053602286511
23694928A78AECE5515E3D14FEAF3B74,5823.0576171875,0,0,0.17779627,11,18,0.079866549000144
A75CFB4C0724B588C9B9A4FFC1F69F34,11949.5947265625,0,0,0.18204549,12,17,0.0950249060988426
21C3FB8B646C513466390C6005972653,29015.095703125,0,0,0.2675721,11,17,0.0790666490793228
1C2A4DF23C405E0C982BCFBA771575C8,22302.16796875,0,0,0.36904186,9,20,0.0486716274172067
1B8CE160AFFFB9194ECCA2F3D601659A,20943.791015625,0,0,0.19719727,11,17,0.0778660550713539
12893DA0592A912902D7A2AAE21F3CA6,3220.7880859375,0,0,0.0865002,11,17,0.1289152630737849
D376E0FFAB1C76BE7418771C7B36BEAA,34605.34765625,0,0,0.3575722,11,16,0.0471520616362492
23A986B4264533CF134D2E9D62B47A13,5473.2294921875,0,0,0.17422384,11,17,0.0942372647779328
ECDCDACC1E3A4366623AC94522FA69DF,25110.0390625,0,0,0.6989691,32,33,0.1521879956126213
F5256FBD51E112D70F58224B99F1F02D,27085.548828125,1,1,0.3855199,15,19,0.0603368982672691
4FCF8EFCC5BE553EA69954E45EE703B6,13251.3671875,0,0,0.10686229,11,17,0.1189695617982319
8DAE8179B2FB79479149421C10AEC01C,8392.42578125,0,0,0.08796184,11,17,0.1293539096202169
7636821B13BA55F08ECADB0B9ED29E01,38636.96875,1,1,0.5584985,1,30,0.0303722530292967
C412BEA2139C83EDB08112AF3DCDA283,16424.515625,0,0,0.29492804,11,17,0.062870262988976
B29C829635FF11E09518193F55C6FC08,9259.4501953125,0,0,0.13921541,11,16,0.1140321530401706
5B3F7BC7F387D3550CACEC21E5CD6572,5239.14404296875,0,0,0.08570695,12,17,0.1417884367207686
A014DACA6BC8521A04DC2D2889DD2675,41421.00390625,1,1,0.8572919,24,27,0.155041160993278
B7F339A2A91E21A24D1AD8A39BAB63E7,29287.212890625,0,0,0.21583934,11,17,0.0797222442924976
E34CD5EDD81CB37B813CA15BD90410D7,10498.0859375,0,0,0.12670965,12,17,0.1181416325271129
1B46288A103A8D1BDD99A1C6F42E5B30,17150.857421875,0,0,0.30612972,3,16,0.054863094817847
8CFF86BA2E27080928154F2515EB20C2,6986.3134765625,1,1,0.24700738,10,16,0.0759933165141514
DDD6A8D5C43689815D591088CCCCDF08,38608.37890625,1,1,0.7571131,4,9,0.0986336360995968
C6503D62BA0243A0DCF7091130B8CE55,16204.890625,0,0,0.39879605,9,32,0.0363118198389808
B573C6A96EB724DEB4D4FA85A59A47E2,22180.650390625,0,0,0.10924852,11,16,0.1255426009496053
C9FFDE02D4B50A8B3CE0E6DE9A569537,24658.2421875,0,0,0.26007754,13,20,0.061909319832921
3CF472BFD844EA99E02C3AD0B6196CA7,37249.46484375,0,0,0.5738843,25,33,0.04760801150567
4BED5CB87D933700E12AF46F34187F85,8297.01171875,0,0,0.07321822,11,16,0.1457947952051957
4A98B2B263F10A2BBA129772058A869C,25656.490234375,0,0,0.33130476,12,16,0.0682051986455917
E9693B119CD06E18E93711C925179281,21756.345703125,0,0,0.11158428,11,17,0.1201329241905893
82D0614AABC9B6034DEEB4FC7D9C6273,18203.873046875,0,0,0.10922108,11,17,0.1165421551891735
F343A5BE31D0152B646E2BC206108E99,6731.2236328125,0,0,0.18838044,10,17,0.090949157718569
CEF6D47973E00B9547941FBD322FE8D6,35716.203125,0,0,0.46621886,1,30,0.0300168695393949
E939C0718753CAFEAB3B2CF6562D071B,12350.51953125,0,0,0.09835325,11,17,0.1231921006526265
69F073922C3858E0753228581405E2FF,10895.1787109375,0,0,0.10704126,11,17,0.1235092367444719
D738035E9FD5C04BA359AEF4F35CC827,33443.30859375,0,0,0.39070004,12,17,0.0533346757292747
C9D68DF4BE169D0D96E8D74C78436C9A,40010.22265625,0,0,0.90783834,25,25,0.4408641457557678
9D814DBEE3CA602E046758009322AB13,11328.013671875,0,0,0.09617431,11,17,0.1288786743368421
0B67520E5D5DBD536561DEA212BD2903,23125.169921875,0,0,0.15849218,11,17,0.1205442718097141
9B29778AEB34C1A9CFE6350B1252ADC8,16877.44921875,0,0,0.18930742,11,17,0.09641591619168
05D918A468A4AA8947B8D12DB704BB66,10160.2412109375,0,0,0.11361611,11,17,0.1166218402130263
A25EB6B928CDB45BF376C3B35DCDAF85,5361.65478515625,0,0,0.10696428,10,16,0.1153632652546678
36C80F97F54C30C2AEA8D45D2C871DDE,28116.12890625,0,0,0.42974594,10,24,0.040184058373173
ECEFC0BB78105DE4EED649E69DDA9F13,17657.0859375,0,0,0.0916658,11,17,0.1263030980314527
0EB524A5A4D34C25F8613B2291A06AAB,4894.1103515625,0,0,0.20753969,11,18,0.0772389713674783
F21D4BC50111C15A9431E3B2D1E20301,27363.271484375,0,0,0.583328,7,33,0.0325428130863993
B5A8416A8D7F4D9B5CFCC15D22EEA189,37742.3984375,0,0,0.17581028,11,18,0.0906885061413049
E2960BE96987396663B5394F8ACC5AAC,39447.65234375,1,1,0.57938236,3,11,0.0566543477276961
9E16475C9E136308028B44FB637FD8F6,15684.908203125,0,0,0.16420165,11,17,0.0973717282925333
BA8D649EEF9FFDB735CA9CB5E19F86E2,23126.515625,0,0,0.37570816,10,16,0.102894874555724
4979D646ACD3FCACE4608278AB1FBA42,41510.609375,1,1,0.9952551,32,32,0.9354515075683594
78A6E955FCE36017E95392412C887FB2,17230.767578125,0,0,0.09565151,12,17,0.1349488000075022
2A4602FF70CCFE609D492C5D938A63D2,16333.572265625,0,0,0.15546978,12,17,0.1079523786902427
BAA9BACBD1FBD603FB0BC2EE07A738FB,25575.869140625,0,0,0.2621002,12,31,0.0394877932500094
E7876B55D4E471A5B8E28DD0EDFC76A5,14316.564453125,0,0,0.2626305,12,18,0.0694617426821163
D9BF9F182EF80EEB05B58C38787B4381,5899.76806640625,0,0,0.09750745,11,18,0.116102373227477
2C463CA6B025EC5CA1DB3038DF916CB6,18167.228515625,0,0,0.5821347,17,33,0.0434425469926174
13BAE8CD964C1FF001EAE9B7BDC43DDA,10289.5244140625,0,0,0.18032628,11,18,0.0833202013745904
AB1959CD05D7C5845CD5F404A16943EA,2675.240478515625,0,0,0.07302307,11,17,0.1386756928903716
58CE8E5FCAEC1AA511356240EBBFA274,23027.3125,0,0,0.14888003,11,17,0.1033646560141018
2AE7AD4EB2C9D7F61D49BDFB9B867BE6,7484.61767578125,0,0,0.12590836,12,17,0.1188165756563345
0206FE6B5712CF9B75D8D406B2317D5E,2488.5146484375,0,0,0.13321729,11,17,0.1206107501472745
FFD1E764CF18774918D943B40EB86ECF,18716.2109375,0,0,0.28923568,11,16,0.0762069554378589
12D6DA01A7A63F6D276C23BC99CE1E57,16343.92578125,0,0,0.1614699,11,16,0.1098967020710309
F37A4F3BD1A091AC8D294DFD83BE3AE4,12155.623046875,0,0,0.45554885,10,22,0.0483126632439402
CDA8B02433AD790556884C4B0AFDE70A,8716.5771484375,0,0,0.06401537,12,16,0.1661222100257873
9C7FB9A9614CF5B36617E7B578190F9D,29994.962890625,0,0,0.5068876,20,33,0.0439667548718197
B2E4583248DD06C97D00FC147B234384,29039.919921875,0,0,0.28057018,12,16,0.0698003329336643
00FF6F472E1BBD9E89533DB0F7833A6E,12089.0166015625,0,0,0.15063867,11,17,0.1100946547729628
FC9A6B2635F7A02EA510D48C94839546,13566.951171875,0,0,0.046944357,12,17,0.1518958484133084
856CFC6EB6B098D6E25585FAD0719CA0,18728.208984375,0,0,0.10631581,11,17,0.1174329348972865
E8FB4ADC645911E85AB6E8A200E81681,9882.9931640625,0,0,0.20958503,13,17,0.1007158786058426
A3C9F4E6E3FD9E9BD08C7FA704363BE5,18745.501953125,0,0,0.10241717,11,17,0.1194688997098377
21356BF5A0E8A0FB6B3E250809FBE555,30384.615234375,1,1,0.9783362,10,10,0.8218721151351929
757362A93EEF286E61CA4FE0E158DC13,23516.11328125,0,0,0.32648873,4,5,0.2071181908249855
6CC88FA415E24BB5793D908213214A60,9299.9208984375,0,0,0.1343924,11,17,0.1100302232163293
5839BB2AB63FBEC1B6FCD19C15B1A4EF,36105.9453125,0,0,0.72512794,4,31,0.0333047554595395
A7DB4F728F9AB8BADF575BC959132628,40336.0546875,0,0,0.59386885,9,33,0.0323995048552751
668921295DA2784364025E3D9DD4A2BF,41840.96484375,1,1,0.9532225,2,2,0.5724760293960571
1B5D0AA6D8682F81985F9CC8B70FA925,30964.99609375,0,0,0.65727526,8,32,0.031218770854175
DAEA66C09B3EB3A72768E8C5737BF7A4,6089.09375,0,0,0.22039151,11,16,0.0966208937267462
46C809E5D89F33F271EEE8FF1DDB0C4F,11930.7412109375,0,0,0.47225899,8,32,0.035420793518424
413A9A97D72AF05BEFDD778AD2B92E55,3038.0,0,0,0.126122,11,17,0.1050745333944048
64373FD69E3F594D1BA7DCD496FCFBE8,11361.8330078125,0,0,0.43089744,7,33,0.032344190524546
3422A948CA6ED4130536AD771222A39E,12901.68359375,0,0,0.1974462,12,17,0.0873141897221406
5CE184AEC83034469DDE1CCDD535A93C,37320.85546875,0,0,0.42573044,2,5,0.0767885409295558
B7DF4C4343FD0FE8A168F67423DB4903,37676.2265625,1,1,0.32065994,8,19,0.0476845010804633
B5B75D241080EFEAAF86B6ACA8758B14,22891.162109375,0,0,0.34071037,12,17,0.0564757982889811
E6B0691487E21119B1ACBF77C92C6924,28465.669921875,0,0,0.20190398,9,17,0.0826359763741493
21B9BFBAD9FB9A7A027315BA73D4A317,7185.28955078125,0,0,0.30345196,12,17,0.0612834909309943
D9267BBB897997EFB5B26C6F4420FBF0,27756.76171875,0,0,0.5056417,15,22,0.0482667959295213
8CE8913790F409CB53A553CC33E6F379,28838.505859375,0,0,0.09849745,11,17,0.1144201127546174
E28A77FD60F2133664F23D5D7DAE55A3,14553.9453125,0,0,0.2893649,11,16,0.0699128701041142
ABE003F7A3AD14FE68F5B45E52E2B7CB,19038.50390625,0,0,0.2685574,12,17,0.0768816110988458
3CE51A25B1035477743BC1B3E9901D42,17514.1953125,0,0,0.15162994,10,17,0.097117462195456
9609DD9525C880F4EB5735EFA03FD2AF,4925.65283203125,0,0,0.13216922,12,17,0.1208441990117232
B97BC4758F276626AB24F481964BCF94,28079.431640625,0,0,0.49735928,2,33,0.0301239203399745
3B03DE4A92111A2CF666C19884678B53,23579.884765625,0,0,0.20470567,10,21,0.0646090945228934
9A1EDC3E743B7D00D52FCC5497952816,11049.2197265625,0,0,0.11659968,11,17,0.1085057647100516
53226DCF2F89F69589350597C82345ED,12589.7578125,0,0,0.34338284,12,33,0.0354156813965263
28A2DA00B2B8087841235ECE39DD563F,12387.9306640625,0,0,0.18852909,12,18,0.0886822459953171
1D98680592ADF4743FBFE5E1527C8BD0,11788.6669921875,0,0,0.11225137,11,18,0.1050954957900103
95360BEFE39D8F395F2A0BD729260391,18480.673828125,0,0,0.48281148,13,32,0.0394724792102351
17636983EAA20A14B9EEEB3FE599F683,13674.2216796875,0,0,0.08213782,11,17,0.1316216683813504
4814742E1CF2705E4B2D67FB9ECB683E,12901.287109375,0,0,0.07302816,10,16,0.1364440683807645
92CA85B7D3A37904BBCDFE497A2549B0,4918.267578125,0,0,0.12953112,11,18,0.1041847737506032
E0555492F8AB0EF785E3E6264FAE3F26,40776.36328125,1,1,0.1645827,11,17,0.099286749958992
11942F6400D3669CA8A338AEF0F7D3DD,27465.322265625,0,0,0.11793954,11,17,0.1170748355133192
E305D3B41809364AA7A71E78589E36BE,20424.642578125,0,0,0.100333735,12,17,0.1296088906625906
F1274784738ED96B02AB07F174EA1046,38746.30078125,1,1,0.8301606,2,32,0.0296905280105889
B9C071CCF68B665D526AD60DBD990750,10307.5625,0,0,0.13101593,11,17,0.110992340903197
6C7F82D9A6534A49C832481405DC0785,41052.78515625,1,1,0.9885971,32,32,0.8649303317070007
EE991BA813A042D9293DF387192EC4EF,21090.6953125,0,0,0.54472363,0,15,0.0407505866169231
8999A40CFAEE9D488D47B19225B59868,7630.59521484375,0,0,0.084991336,11,17,0.1293716632894107
E2FD169295D97519DB54B8FEAC11295B,8156.0576171875,0,0,0.15161154,11,22,0.0737513059284538
8E5640D58019B2399B1730E14098DA0E,12656.9716796875,0,0,0.105166264,11,17,0.1179933792778423
46217C46DF5264ABDC51FCA84B749236,10363.8232421875,0,0,0.18701093,11,17,0.0876018500753811
7501F48F1769F4A902FAFF9C702BE7FE,15721.5791015625,0,0,0.26761094,11,17,0.0678671284445694
4A1A228C92A86753CFBB0C4075CA93FF,14319.13671875,0,0,0.36755997,14,32,0.036679864910088
5F532957F97A3ECEEC350D32A03FB652,9534.77734375,0,0,0.25557172,14,18,0.0572995379567146
1868C89D6888B7BE4A6CBEF1408B1E02,34538.0390625,0,0,0.29668826,10,19,0.0511678755283355
21F830CA22983FE2D2A9F3EAC6CEF632,37329.77734375,1,1,0.67524743,1,27,0.0305328163214855
06FC4577C118DE06CA4E2F4345C85E80,20741.91796875,0,0,0.08478011,11,17,0.1309593468904495
807C6CCF0238E6D523592B70CE5007D0,28564.078125,1,1,0.4388232,11,18,0.0609645661897957
B3CCF810BF6B4C67B39110598496F120,19222.216796875,0,0,0.09049517,12,17,0.131568598250548
12D7EA23CE546D1B1B30A973A884DB39,27440.328125,0,0,0.73643756,2,25,0.0333748693422724
