CONS_NO,FLAG,ss_rec_mean,ss_rec_max,ss_pred_mean,ss_pred_max,ss_rec_scale_mean,ss_rec_scale_max,ss_pred_scale_mean,ss_pred_scale_max,ss_rec_ref_pct,ss_pred_ref_pct,ss_rec_ref_z,ss_pred_ref_z,ss_rec_late_mean,ss_pred_late_mean,ss_latent_dist,ss_cluster_latent_dist,ss_cluster_latent_ref_pct,ss_nearest_proto,ss_top_month,ss_top_month_score,ss_abnormal_month_count,ss_max_consec_abnormal_months,ss_combined_score
8966B602913A86F2A6FFFB792FAA2DA4,0,0.35060516,1.0056566,0.29491726,1.0265306,1.2403316,3.5576994,1.6546005,5.759236,0.15470754,0.19568078,-0.8367276,-0.6794899,0.37074152,0.32491815,1.5225676,1.0290823,0.4483061,5,3,1.9727535,3,1,0.11167838172121562
75AC1B0AF3239E47393BE5E0DC19A064,0,1.0735444,3.069769,0.74581265,2.8724318,1.2716979,3.6363835,1.7465438,6.7266593,0.743814,0.700725,0.8151183,0.69003195,0.8424907,0.6827595,4.979787,1.1454198,0.5777795,3,7,5.680828,3,1,0.29004175299132073
C6FA898C6776DB47AA1051420D84B395,0,0.3537359,1.2379385,0.24226032,0.99946266,1.2938643,4.5280237,1.652216,6.8163376,0.1570297,0.13161494,-0.8295742,-0.8394269,0.605138,0.39468884,1.5734868,1.023487,0.43788218,5,25,2.0669093,3,2,0.10115914908690413
DCD1C5EFF24069DAC0EA3D95643FC8FF,0,0.935598,3.202606,0.6672874,3.7997804,1.3231566,4.5292416,1.6712304,9.516602,0.6699435,0.6498181,0.49992424,0.45152423,0.9858043,0.75877064,2.8689544,1.3849577,0.72665584,5,31,7.002386,1,1,0.29354636159341413
F824956B4D487D20E608B0AE2B46ED14,0,0.54025334,1.1133432,0.36865172,1.0455256,1.0575149,2.1793056,1.2968626,3.6780055,0.32517996,0.293934,-0.40339994,-0.45553342,0.5506028,0.3961161,1.4201329,0.6143481,0.09265423,0,13,2.1588688,1,1,0.09902706139646988
F88C134CE1BC6210C929A47C9467C086,0,0.8597237,3.26185,0.79961973,4.7360234,4.388987,16.652113,5.146497,30.481901,0.61921716,0.7301391,0.32655877,0.8534623,1.8191247,1.8925198,2.1294012,1.1119118,0.54810745,5,29,7.9978733,2,2,0.2718432887607167
A8D2038E91B30988E291643A625B9C25,0,0.83313596,3.9481614,0.51723504,3.3859618,1.4154042,6.707481,1.3125737,8.592467,0.5997626,0.49815518,0.2658084,-0.0042355997,0.7489596,0.4122871,1.5286988,0.75711083,0.18025132,0,6,6.8482075,2,2,0.1815877774292126
8562BEC737E1BA90038B62EC6BAA78B1,0,0.8218867,3.0651839,0.55546653,3.1739318,1.1596938,4.3250184,1.4232981,8.132715,0.59034497,0.5438501,0.24010497,0.111886375,0.67824596,0.3264306,4.122833,0.65759975,0.11783678,2,8,6.2391157,1,1,0.1777810429446764
D04698462E68ED94154F21797F6FFBE0,0,0.99352914,4.4531713,0.6521356,3.7361674,1.2975928,5.816037,1.5066996,8.6320715,0.70346004,0.6373558,0.63229126,0.40550306,0.88648576,0.6087977,1.6862842,0.8436289,0.24545243,0,8,7.7006025,2,2,0.22649641689462813
D77E76081576CF9F4546B8344736E22C,0,0.4319987,2.5367389,0.33459145,2.3778484,1.4714259,8.640358,1.9728442,14.020456,0.22274686,0.24761978,-0.6507513,-0.558986,0.73933935,0.5693248,1.420146,0.6327567,0.10338777,0,31,4.914587,1,1,0.0789078902714333
11999136A2AFEFB9F93FD17B8E550F25,0,0.24039094,0.65696007,0.19864197,0.5867144,1.3323315,3.6411045,1.3830436,4.0849953,0.08155946,0.08821632,-1.0885564,-0.97191054,0.23891549,0.20015986,1.8087262,0.90129626,0.29770106,5,8,1.2293168,4,1,0.06340452543317311
E5FDF914187F1911DFF729E54A89AE1D,0,0.45226908,1.1297433,0.31303793,1.0369873,1.1898605,2.9722059,1.1202269,3.7109275,0.24080811,0.21867017,-0.60443544,-0.6244513,0.53186715,0.38800088,2.1128428,1.2173879,0.63100857,7,30,2.1667306,2,1,0.15420352636395335
B9BE0E1CDA1DF8834FB748EC0D4F3250,0,0.44859937,1.7696114,0.29106304,1.7854509,1.370965,5.408111,1.917463,11.762181,0.23701525,0.19113967,-0.6128204,-0.6911965,0.25035104,0.18191427,1.6594722,0.71684974,0.1527982,0,5,3.5550623,2,1,0.07995442130537038
4930C9DF26D52E27A8B311958C09BF50,0,0.27765626,1.1529217,0.16314495,0.53183955,1.3821821,5.7392826,1.2560266,4.0945473,0.10310396,0.062466133,-1.0034088,-1.079727,0.24852394,0.16702408,2.311635,1.4283271,0.74737465,5,0,1.408391,2,1,0.12831623326597918
DECC3524603A0C2BE39AC7FE24E36291,0,0.3986219,3.3476021,0.41315898,3.0347538,1.8239979,15.3178215,2.764305,20.304497,0.19384885,0.35670975,-0.72701406,-0.3203498,0.30100235,0.24704866,1.9529859,1.1231651,0.5579121,7,1,6.3823557,2,2,0.15682869962327461
915C1CF63678348C96F15B7EF86875B3,0,1.2377932,2.6947765,0.9197525,3.7582362,0.97281903,2.117906,1.4384011,5.8775063,0.8143561,0.78445184,1.190411,1.218346,1.188684,0.99209815,1.4335701,0.97378355,0.36555976,0,32,6.026602,2,2,0.2816062175472365
3CB3B523A50C43492071AC5BAA01CC47,0,1.062747,2.1176596,0.71556884,2.1806521,0.99787074,1.9883854,1.5741397,4.7970943,0.738215,0.6813221,0.79044735,0.59817123,1.4445238,0.9525497,2.4307067,1.5187305,0.78558713,7,22,4.1602087,2,1,0.31667833807271684
225C241B1732CDC582954A3ED1C639CE,0,1.076718,13.084771,1.4117237,13.207855,1.7899601,21.752419,3.0376372,28.419634,0.74554276,0.87878317,0.82236964,2.7126293,0.79898804,0.5400291,3.922193,1.0130788,0.40377223,2,1,26.292625,2,2,0.29089378639230307
DB9C57467303EFAB560EC4408AD61100,0,0.46447778,2.0968864,0.36174634,2.061443,2.0824573,9.401259,1.9056437,10.859477,0.2508192,0.28449056,-0.57653975,-0.4765074,0.67979217,0.5427325,1.4746531,0.6275495,0.10008515,0,25,4.1583295,2,2,0.08789349834963256
F506E4D0FA81C338E66CCB8508D22A5A,0,0.5062965,4.0648723,0.4054503,4.244361,2.885988,23.170557,2.6436658,27.674587,0.2911216,0.34574398,-0.480988,-0.34376365,0.7875228,0.60588926,2.621446,0.37596163,0.011068968,7,25,8.309233,2,1,0.08972640630438619
D1A8C4C31264958D450F84917596FCFD,0,0.5636487,1.583405,0.49811918,1.6923016,2.1245544,5.968309,2.8905063,9.820157,0.34835,0.47372088,-0.34994382,-0.06229695,0.9104078,0.82463145,2.2273953,0.7985419,0.210491,5,1,3.2757068,2,2,0.1457831075624115
5C79A025ADE27A20781685D9E99B4B32,0,0.63825244,2.8666224,0.3779491,1.4610509,1.4791231,6.643277,1.2505699,4.834372,0.42291716,0.3066027,-0.17948154,-0.42729416,0.4322995,0.31079537,3.0564928,1.2494596,0.65072113,7,0,3.4488807,2,1,0.19644061573584232
4127E77EBBCE92FBEFA963241B7F02DD,0,0.5537122,1.3959905,0.37484786,1.3448092,1.3285475,3.3494651,1.2074404,4.331829,0.33919033,0.302913,-0.3726478,-0.43671364,0.6076759,0.37801495,1.5270808,1.0602449,0.5009934,5,10,2.7407997,2,1,0.16187988768018777
37963D788D3E8E46C111864713B5F4E1,0,0.5353221,2.231312,0.41229427,2.1702871,1.4609241,6.089376,1.8996892,9.9998255,0.31968418,0.35547128,-0.41466728,-0.32297623,0.82579917,0.6869605,2.4108284,0.5226004,0.051216554,7,33,4.401599,1,1,0.10115821620862926
7F61E312F74679F9F71EC7FC05BB8AFB,0,0.92603403,1.874644,0.67054313,2.2054155,0.97627294,1.9763467,1.2219272,4.018917,0.6641897,0.6520113,0.47807148,0.46141297,0.8059284,0.6558265,5.97174,1.0722822,0.5128364,3,23,4.0800595,2,1,0.26187029050362526
E37AE6C88A348C643411DDCA4111D957,0,1.0494225,2.5242414,0.7109046,1.8936889,1.0177145,2.447972,1.1289982,3.0073955,0.7318936,0.67832905,0.76000214,0.5840044,1.0610352,0.7648744,3.3946416,1.3865186,0.7273525,2,6,3.6415672,1,1,0.306834673007716
03E4D51BA816306E15C99A8EE4CEE849,0,0.6983285,2.2886128,0.4814745,2.5951626,1.2701035,4.1624756,1.3743542,7.4078126,0.48192585,0.45199576,-0.042213574,-0.11285249,0.5567183,0.397693,2.0104885,1.0666931,0.50762445,5,18,4.8837757,2,1,0.20538506444686896
B9EB43854694F138987B6E32096B93CF,0,0.45096344,1.930829,0.30107215,1.8208766,1.3879286,5.942506,1.371894,8.297179,0.23946641,0.20352453,-0.6074187,-0.66079545,0.5883701,0.3817941,1.7812128,0.7039091,0.14451583,5,30,3.5328755,2,2,0.08091033617577972
3D58FB5165BFAF73CB985759804B3928,0,0.6686432,1.78473,0.43040806,1.1614752,1.2396907,3.308959,1.3492657,3.6410537,0.4538019,0.3802668,-0.11004164,-0.26795852,0.56660706,0.36988166,2.5388083,0.3249974,0.0039734757,7,6,2.3402753,0,0,0.1184082371506368
4C4433E11F0A609D0FAD548D18C10190,0,0.5506177,2.1422803,0.4001784,1.6901953,1.5811243,6.151657,1.6589136,7.006595,0.33586192,0.33833888,-0.37971842,-0.35977623,0.6858662,0.47063693,1.4332529,0.48418924,0.038728487,0,30,3.8324757,2,1,0.09919931884405404
E924296073A513C647A1B2CCEEBD1B69,0,1.1400902,3.2570343,0.6644187,2.9049506,1.078385,3.0807533,1.2411764,5.426632,0.7754212,0.64777976,0.9671691,0.44281095,1.0987492,0.5836455,5.800323,2.1141362,0.92821944,2,7,6.161985,2,2,0.33799621754776205
F53442ECA779E729FB7BA965D36F129E,0,0.5874757,1.5272232,0.43883616,1.4251174,1.1707964,3.043645,1.7932084,5.8234324,0.37247464,0.39239362,-0.2955014,-0.24235953,0.36322704,0.2810098,1.7974828,0.8472801,0.24834223,0,9,2.6910064,0,0,0.14296004046709104
F1065AB806CEB832267C7DF5C728BEF8,0,1.0627106,2.730945,0.7843785,3.0204906,0.96625835,2.483083,1.4307985,5.5097294,0.7381892,0.7219857,0.79036427,0.80716956,1.0695652,0.84488577,4.854457,1.2867353,0.6728591,2,25,5.7514358,1,1,0.3061757106221279
55B0D1B40ACCED576CCA83FAFB1F6A9C,0,0.44621533,1.1857089,0.32043874,1.1375381,1.4146967,3.759213,1.3280092,4.714352,0.2349769,0.22891349,-0.61826766,-0.6019725,0.3630104,0.28157917,1.4544201,0.34999302,0.0071986998,0,9,2.323247,4,1,0.06444638766078192
0562458B0128852CAE71E48248F888FE,0,0.53632605,2.211933,0.40412062,2.6160183,1.942911,8.013015,2.0068593,12.991123,0.3211549,0.34391207,-0.41237342,-0.34780234,1.0932043,0.82075447,1.6002511,1.0221057,0.43452796,5,30,4.8279514,2,1,0.1555423708936712
E9077EC31EC54A88400EE644EAA2BA94,0,0.972391,2.2840598,0.6989715,2.4078703,1.0625411,2.4958146,1.1186981,3.8537774,0.6916944,0.67131096,0.58399266,0.54775953,0.8075356,0.62461144,2.1361527,1.192787,0.6153727,7,6,4.69193,2,1,0.28363427359207133
7EE173DD2768ACFFFA7A8155C3AF4D21,0,0.6680808,3.792463,0.52465653,2.610228,3.8858495,22.058619,4.1808634,20.80029,0.45302784,0.507289,-0.111326605,0.018305987,1.524508,1.1809834,1.7265027,0.7430513,0.17091106,0,31,5.86864,3,3,0.16016844685552586
4BCA86427E93F11132E38DC0F6B58901,0,0.52496684,1.6273179,0.29046747,1.2328182,1.0281657,3.1871583,1.4975301,6.3559012,0.3096473,0.1902624,-0.43832815,-0.69300544,0.45135108,0.22791715,4.9366,1.05262,0.49392366,2,12,2.8080478,3,2,0.14012194756849777
31C598C4E695A4B927494BE69EBC859C,0,0.35848024,0.92271656,0.25666773,0.7044907,1.0910387,2.8082986,1.3053329,3.5828223,0.16043553,0.14848931,-0.8187338,-0.7956667,0.34857047,0.21640241,2.9394891,1.3546053,0.7103749,5,1,1.6272073,3,2,0.14382188334970294
87E91A49BE468D4E5FA4FD01B56971AC,0,0.7732507,3.083478,0.57798326,2.6698458,2.510906,10.012696,3.438208,15.881924,0.550636,0.5685682,0.12897639,0.1802773,0.5277874,0.4399787,1.5267246,1.2079989,0.625487,0,1,5.7533236,3,1,0.24956848269413637
CCD440282F2B3EBA189C4B217C058267,0,0.748629,2.789767,0.4877035,3.40277,1.5731709,5.862424,1.6918551,11.804291,0.52929795,0.46053615,0.072718136,-0.093932875,0.9244571,0.5909596,1.4808258,0.85382706,0.25443146,0,9,6.158082,2,1,0.17664145670269502
3623D544DC7C47FFF6457884DF6D0A8E,0,0.8326086,2.613727,0.5119469,2.6326003,1.7278595,5.424101,1.8176872,9.34715,0.5993498,0.49100807,0.26460338,-0.020297421,1.2116023,0.76585644,2.5405784,0.93424475,0.32974687,5,17,5.2463274,2,1,0.20226987818137568
A668C0A35028479422EB2D34B8BD07CC,0,0.50543,0.9405173,0.37817705,0.79446,1.037812,1.9311875,1.197986,2.5166836,0.28990892,0.3070929,-0.48296794,-0.42660177,0.5284694,0.40987256,2.900151,1.5012051,0.77776915,5,19,1.6574936,1,1,0.19563592370035085
E4C34650E8515F2C4283007A94C98D83,0,0.38177234,0.94166195,0.2779008,0.77192247,1.3184286,3.2519746,1.5322987,4.256253,0.17963207,0.17457491,-0.76551366,-0.7311747,0.4988269,0.35993636,1.4213144,0.35803613,0.00820497,0,32,1.6740012,1,1,0.04845766031851401
F9348AF6118AA6976C444F95B3CE4E1F,0,0.43781856,1.2602376,0.29655898,1.1343793,1.1363802,3.2710102,1.3332363,5.0998144,0.22793302,0.19759011,-0.6374535,-0.67450345,0.44927403,0.32346925,1.9565836,0.65658474,0.11698532,5,25,2.3946168,2,1,0.0743523189959449
A02C9A59325D03DC48452CF9FA213687,0,0.48951086,1.4643984,0.34367096,1.4320182,1.5152652,4.532998,1.5724674,6.5522037,0.27437624,0.2594628,-0.5193416,-0.5314084,0.55583817,0.4003851,1.336685,0.6063096,0.08816472,0,33,2.747239,1,1,0.08594214099763324
5C04F37AEF9632018E3742CDF77C9BD0,0,0.7612631,1.7438357,0.55437243,1.7697701,0.85784507,1.9650776,1.206706,3.8522696,0.5407797,0.54263747,0.10158583,0.108563215,0.75499934,0.52181864,2.8454373,0.70243114,0.14350957,7,23,3.5136058,2,1,0.17411995023686752
7712CCB73251E980AAF4B2C7E1D7C378,0,0.28709826,0.8699766,0.21029082,0.6124323,1.2906545,3.9109929,1.3846451,4.0325174,0.10893516,0.098588645,-0.98183477,-0.93652904,0.32927722,0.2338302,1.3825005,0.7711893,0.190056,0,26,1.4824089,3,1,0.053221583024309314
44804FCEB240E3C432E56220D77F4166,0,0.56526166,1.1273084,0.40146062,1.1942859,0.96521515,1.9249405,1.3248823,3.9413285,0.3498723,0.340016,-0.34625837,-0.3558817,0.5655059,0.41300902,1.9953038,0.95218915,0.34553757,7,30,2.21776,1,1,0.14619312818468969
406F1185A3A5BFB3AE48B86EB6FA3B1E,0,3.8292744,86.8062,4.3263555,87.92799,3.004842,68.11705,4.6466866,94.43835,0.9072168,0.90698457,7.111694,11.5653515,1.3945938,1.1324806,4.530808,1.7826858,0.86830765,2,2,174.73419,1,1,0.3862649932548162
72B02FF5545F76BF3662756BEBDF8850,0,0.83572304,3.839771,0.6139761,3.6879468,1.5830591,7.273443,1.5259991,9.166159,0.60211056,0.60461336,0.27171963,0.2895998,1.1015459,0.7120292,2.3331237,0.5314562,0.054390173,5,6,7.5277176,1,1,0.1791086337508283
868E45195E8C8D38BD39B613337C56AF,0,0.7902003,2.0506537,0.5509476,2.1061416,1.0099993,2.6210556,1.3147172,5.0258512,0.5643884,0.5387414,0.16770457,0.09816087,0.92639774,0.68483895,5.016718,1.0985537,0.5359548,3,25,4.1567955,1,1,0.23417923152695683
C97A6511A683999F47BD71F9163CB547,0,0.6397441,4.296324,0.5321422,3.6095483,3.5992582,24.171509,3.9935474,27.088438,0.42472327,0.51668084,-0.17607322,0.041042555,0.7961807,0.5974529,2.0409634,0.6498246,0.11249581,5,1,7.9058723,2,2,0.14889905983336726
CBBA98AB196463104BC39E2C3987D15A,0,0.7350702,2.608785,0.52081615,2.927084,1.3511955,4.795431,1.2602154,7.0826473,0.5168615,0.50241244,0.04173772,0.006641433,0.82148266,0.5314625,1.6038468,0.56086165,0.06716206,0,30,5.5358686,1,1,0.15364464521427226
D1F59E5990F431FA930862175F73E68D,0,1.2442769,3.6705952,0.7332357,3.8521597,1.7803158,5.251901,2.0083117,10.550958,0.8167041,0.6929071,1.2052255,0.6518315,2.0683773,1.1847035,4.7587276,1.3244289,0.69391334,2,26,7.084545,3,1,0.3164506469777009
7D32571CBF5FD01850CAF08381FE9206,0,0.36892164,2.0486476,0.28543168,2.162171,1.8252096,10.135518,2.201517,16.676693,0.16895013,0.1844312,-0.7948763,-0.7083008,0.6016978,0.484267,1.3906103,0.8033861,0.21418066,0,25,4.2108183,2,2,0.07799897178185633
2171EEE0A94CEE1F5023110112134672,0,0.6313732,1.8807752,0.43616307,1.7173458,2.061974,6.1423416,1.8617388,7.330399,0.41592488,0.38826534,-0.19519986,-0.25047863,0.5612426,0.38155672,1.5315421,0.5393865,0.057821814,0,18,3.481382,2,1,0.1209303530575601
4F46D5669171379E33587D24CA53CC84,0,0.7759024,1.2935352,0.5598065,1.7412746,0.8926937,1.4882421,1.2062985,3.7521837,0.55270016,0.5491653,0.13503525,0.12506841,0.7433414,0.57430667,1.99086,1.2002225,0.62037826,0,30,2.9350934,1,1,0.24629667359788043
0B5F99611FD483B6ACB212AFCF754550,0,0.41272888,1.2056894,0.29430315,1.2284901,1.6096098,4.7020926,1.4401919,6.011698,0.20579508,0.19490673,-0.694781,-0.6813552,0.40710807,0.29832542,1.4153888,0.61130285,0.0907449,0,18,2.3826108,2,1,0.06691035519412074
7DC68DED71EED87A293E8E16359B445B,0,0.42605424,5.510501,0.3870643,5.6158633,2.223932,28.763893,2.9076514,42.186718,0.2174833,0.31945196,-0.6643338,-0.39960817,0.2356597,0.1734121,1.6257106,0.8583174,0.25799212,0,13,11.126364,1,1,0.11113970593540483
0A0B146F6863353A953E242E37ACF765,0,0.63659585,1.6343831,0.49977785,1.3834989,1.0310005,2.6469693,1.3893228,3.8459618,0.42113683,0.47596562,-0.18326668,-0.057258982,0.57773703,0.46482667,1.5531769,0.60494584,0.08739066,0,8,3.0178819,1,1,0.13878287782370663
EA60B8EFC9343DF5DCDE76CEE3143E23,0,0.9024039,4.3780355,0.66294587,4.198256,2.1681757,10.51896,2.4228625,15.34333,0.6479862,0.6464897,0.42407888,0.43833748,1.4121747,1.0902165,3.3071024,1.183321,0.6090255,2,30,7.3125134,3,2,0.2727199066827578
8C959500EC0562DBA03EC54F59B27BF6,0,0.59551555,2.3698652,0.41135836,2.4740632,1.5098156,6.0083394,1.6694759,10.040852,0.37990555,0.3542328,-0.27713117,-0.32581893,1.0375363,0.6869879,3.4879913,1.1360275,0.570039,2,33,4.8439283,2,1,0.18535723466188786
381255D9C8C2AEF19E890C5BA0295AA2,1,0.7434938,1.3490878,0.56291085,1.1718701,0.8904116,1.6156737,0.9328655,1.9420427,0.5246536,0.55280334,0.060984753,0.1344973,0.7055723,0.5578578,1.653116,0.7099635,0.14838609,0,8,2.5055869,1,1,0.17396164906434913
63E55ED82F077BB5BFABE3819BC34BD5,1,0.5355869,2.1692917,0.41339692,1.6138976,1.3892707,5.626973,1.5226123,5.944264,0.32007122,0.35694197,-0.41406232,-0.31962708,0.45577112,0.3512254,4.3484516,1.7240962,0.8520525,3,1,3.7831893,1,1,0.2181235558670973
D6585E91A444D5F0189015CF41FC02FE,0,139014.38,941814.75,125399.15,943145.7,6.35948,43.085125,5.7110353,42.953556,0.9842351,0.98356426,317632.72,380878.06,21867.752,21957.322,11.140952,1.0413755,0.48375776,1,6,1.8849605e+06,3,2,0.4513903386036393
B9650CB8AD90FEA71606C21CD816DDFF,0,0.27929989,0.74482006,0.20106032,0.5564122,1.0643828,2.8384314,1.2806034,3.5439286,0.10418763,0.09020306,-0.9996533,-0.9645652,0.306299,0.22660626,1.4582554,0.6970246,0.14059396,0,26,1.3012323,2,2,0.044099723619735874
82D815DBAE26AD5E2F2265D78DF672F4,0,7.380749,14.541456,10.0271225,17.140327,1.0621078,2.092551,0.9550827,1.632615,0.9150347,0.9164796,15.226469,28.88051,7.954682,10.200879,8.832187,4.3747797,0.99744564,6,6,26.59511,0,0,0.40667428753295903
BE83CA075484AA4E745961B1FC52BBE3,0,0.8678622,4.436863,0.60704565,4.439116,1.7986617,9.195486,2.386368,17.45069,0.62489355,0.5979823,0.34515455,0.26854962,0.7350621,0.5147671,2.2060325,0.9840207,0.37544185,5,6,8.875978,1,1,0.22824545692030768
5E94F0C767214FF5C5119BB272AFF916,0,1.0814434,3.613762,0.7659127,3.1447632,1.0408226,3.4780235,1.3081703,5.37122,0.7475295,0.71243906,0.83316684,0.7510826,1.2854154,0.85008603,2.4176793,1.5375849,0.79301804,5,30,6.758525,1,1,0.32365482028078907
E171BD262BA288CD5A71F9D84BBFC39F,0,0.52763563,1.3892199,0.37152076,1.3609174,1.0583677,2.7865922,1.3536599,4.9585905,0.31196946,0.29839772,-0.43223017,-0.4468192,0.5365511,0.3632716,2.0064058,1.1953014,0.6170498,0,26,2.7501373,1,1,0.17416487170713177
E42CB9D69FD889757A4D2AA69C48462B,0,1.0910879,3.6009429,0.6810966,3.2698548,1.4746343,4.8667703,1.8673494,8.964898,0.75158036,0.65939057,0.8552036,0.49346745,0.88386124,0.6006404,1.3547965,0.8942701,0.29143122,0,6,6.8707976,2,1,0.24342298586889757
AE7A92E7E79AEAFB28932EAA2E1D5E0A,0,0.63165236,1.4436823,0.37572002,1.8420097,1.0471525,2.3933346,1.4580064,7.1480403,0.41620868,0.30381608,-0.19456208,-0.4340646,0.84225243,0.44569314,1.5750439,0.5537509,0.06393684,0,29,3.285692,1,1,0.10955269235461684
4A5822DEBF0490007AE01C0A09B75E1A,0,1.223166,3.2755835,0.82062864,2.8815293,1.0598176,2.8381438,1.2944539,4.545305,0.80904096,0.74009854,1.1569891,0.9172734,0.70857286,0.576165,2.562235,1.1960132,0.61746264,5,5,6.157113,2,1,0.31107209109905914
45A52518BFA95BE53EB64570FA36D044,0,1.1025536,5.2571087,0.6676297,6.0774245,1.1446766,5.4579563,1.5172834,13.811812,0.75728256,0.6499729,0.88140154,0.4525639,1.7168489,1.0550519,2.8779395,1.5066228,0.7800139,5,30,11.334534,1,1,0.3140760985430881
40FBFC06733C6356FCA06DAFADD39CD9,0,242.94226,6886.719,35.828133,511.65533,9.221036,261.39005,2.1171498,30.234646,0.94318444,0.93069637,553.4617,107.24691,72.27633,71.8867,10.651609,1.3438327,0.7044921,1,0,6910.0527,1,1,0.3712186589627788
8A223B13C4019210D1D64FB4A57E0360,1,1.3858026,6.9078317,0.8013353,5.853183,2.8264217,14.088907,2.2143543,16.17428,0.85238796,0.7307325,1.5285981,0.8586729,0.98698235,0.5334646,3.448839,1.2154447,0.63007975,2,6,12.474939,3,3,0.3178642789960185
A1490955372B8F9A4BDB0E58107346CF,1,0.66236967,1.5203104,0.46915746,1.2206453,1.2025403,2.760142,1.1928585,3.103557,0.44763526,0.43566322,-0.124376,-0.15026349,0.7964104,0.6074337,1.8989279,0.9223929,0.3183683,7,30,2.4469604,1,1,0.1704280296833174
FC1C7A2287C4622A3231345E7924BA75,0,0.3835249,1.7290562,0.2617911,1.2085396,1.3962363,6.2946925,1.7886221,8.257045,0.18092215,0.15450113,-0.76150924,-0.78010523,0.6647159,0.4253275,1.4556233,0.2776817,0.00067084655,0,31,2.9375958,2,2,0.04571962000692964
3B13D7435F27BF55C49E24A8D1E45A0C,0,0.7421012,3.1739624,0.46258992,2.6081,1.7203838,7.3580713,1.7676955,9.966336,0.5231829,0.42637458,0.057802793,-0.17021132,1.2943324,0.7663087,1.4313483,0.34271514,0.0061408263,0,31,5.7820625,2,1,0.1352436012982908
360FCF75FB11BDF6932165396DD73E53,0,0.9006386,2.250464,0.61738765,2.5797324,1.1525079,2.8798206,1.5589869,6.5141716,0.6468767,0.608303,0.42004535,0.29996178,1.3193845,0.7817969,3.7665582,1.0776918,0.5174291,2,26,4.8301964,2,1,0.2536445278674456
AA04C353BDC7B419517D32330D7DDFBD,0,0.80657274,3.1571217,0.7140232,4.53249,2.9734077,11.638639,4.6620994,29.594162,0.578631,0.68049645,0.205114,0.59347653,1.7450897,1.5738745,1.4505719,0.9094488,0.30613825,0,32,7.417172,2,2,0.22343154082142616
FF4BF4F8C933543912895F5049698813,0,0.8463898,2.0524192,0.5915288,2.31299,1.0417808,2.5262246,1.3129058,5.1337113,0.6102123,0.5833269,0.29609206,0.2214196,0.96204203,0.7213765,4.3840394,0.7599883,0.18200584,2,31,4.365409,1,1,0.1957823533703795
30580FB9C88D66384AB81FFB8A21663E,0,10.004605,304.09714,10.696291,301.53024,10.28226,312.53662,13.29311,374.735,0.9176923,0.9172795,21.221725,30.913002,1.2807331,1.107328,3.1890464,2.6776857,0.96834123,2,10,605.6274,1,1,0.40387338387772864
8E20C4012F04D874C443B613227C8571,0,0.42964575,1.1959411,0.32915375,0.9821682,1.4579422,4.0582576,1.4457332,4.313952,0.22063111,0.24114354,-0.6561276,-0.5755021,0.46600017,0.34475568,1.8792421,1.0107536,0.40119204,0,18,2.1781092,2,1,0.12105018667525469
9331BBC8F24ED57D4640D0454D5CD89B,0,0.33290383,1.2776091,0.2624502,1.2381697,1.4866037,5.7052464,1.6442093,7.7569385,0.14090358,0.15509456,-0.8771734,-0.7781034,0.18044211,0.16005264,2.4284267,1.0355077,0.45888484,5,1,2.5157788,2,2,0.10529126826804266
EE2B51087184FB93599A4C8B6EABFEFA,0,0.720158,1.7068207,0.5807619,1.715435,1.5013226,3.5582309,3.0199554,8.920244,0.5031865,0.5719225,0.0076646837,0.188717,1.1361908,0.98670894,1.7254295,1.5296111,0.78997344,4,6,3.3895059,0,0,0.2671091366731432
C3993DF8D2EC171CC06048714B22C1F2,0,0.37731364,1.2540541,0.2601999,1.2049153,1.7723603,5.8906846,1.799494,8.332969,0.1758134,0.15241118,-0.77570134,-0.7849383,0.2590383,0.18336906,1.3413699,0.61403245,0.092293,0,6,2.4589694,2,1,0.05657074386036638
3FDF0841C2FD03BD50A3D7EC877EE49F,0,1.1301497,4.17978,0.8041508,3.7676158,1.3846946,5.121196,2.2038476,10.32549,0.7708543,0.732487,0.944456,0.8672247,0.8238478,0.4005268,5.977302,2.2908144,0.9456614,2,1,7.947396,2,1,0.35221975532403554
426B928D3A84FCA203D91C0BC780F398,0,0.7311941,2.6035376,0.48366082,2.5822394,1.5012078,5.3452992,1.7011104,9.082138,0.51353306,0.4555306,0.032881096,-0.10621188,0.9235091,0.5992086,2.6123612,0.5395065,0.057899218,7,19,5.1857767,2,1,0.14497577299474057
B67446E60D1BD9C7D83CCD0ACBBC5871,0,0.3190116,1.1366572,0.22780998,0.88724405,1.2679545,4.517797,1.2616168,4.9135776,0.13063447,0.11646929,-0.9089159,-0.8833174,0.37316346,0.2791641,1.4198388,0.6811394,0.1311505,0,19,2.0239012,2,1,0.050407786620774754
1AA0253BDA26B5BBEF0EB81ABEF8EC31,0,0.6649008,3.859135,0.5255209,3.9254038,2.9298782,17.005238,3.7272334,27.840752,0.4497252,0.5084243,-0.11859266,0.020931423,1.2826045,1.0115578,2.112949,0.95246917,0.3457956,5,30,7.7845387,1,1,0.18533589652218097
35E3B4A55E85C57AB1C906BCD46FACB6,0,1.0637194,3.8506796,0.5898714,2.504399,1.1114599,4.023501,1.188612,5.0464535,0.73860204,0.58193356,0.7926692,0.21638562,1.0660186,0.553712,3.5051208,0.92115325,0.31733623,2,6,6.1400776,2,2,0.2340149656883244
